emotion_code,emotion,intensity,statement,repetition,actor,sex,path,stress,MFCC_Mean,MFCC_Variance,Pitch_Mean,Speech_Rate
6,fearful,2,2,1,9,M,dataset/Audios/Actor_09/03-01-06-02-02-01-09.wav,Moderate_Stress,-28.058176040649418,11018.755859375,180.68936857950385,4.36046511627907
6,fearful,2,2,2,9,M,dataset/Audios/Actor_09/03-01-06-02-02-02-09.wav,Moderate_Stress,-28.892065048217773,10544.4541015625,177.5852333780714,4.36046511627907
7,disgust,1,1,1,9,M,dataset/Audios/Actor_09/03-01-07-01-01-01-09.wav,Severe_Stress,-39.758155822753906,26762.7265625,75.75174215437028,3.0737704918032787
7,disgust,1,1,2,9,M,dataset/Audios/Actor_09/03-01-07-01-01-02-09.wav,Severe_Stress,-38.15391540527344,25254.625,91.92388155425118,3.605769230769231
7,disgust,1,2,1,9,M,dataset/Audios/Actor_09/03-01-07-01-02-01-09.wav,Severe_Stress,-36.79595947265625,26197.6953125,85.76944502022056,3.6764705882352944
7,disgust,1,2,2,9,M,dataset/Audios/Actor_09/03-01-07-01-02-02-09.wav,Severe_Stress,-38.494537353515625,26114.84765625,94.61745688474215,2.9761904761904763
7,disgust,2,1,1,9,M,dataset/Audios/Actor_09/03-01-07-02-01-01-09.wav,Severe_Stress,-36.404876708984375,22218.138671875,96.27134089862668,3.232758620689655
7,disgust,2,1,2,9,M,dataset/Audios/Actor_09/03-01-07-02-01-02-09.wav,Severe_Stress,-37.12540817260742,23625.94140625,116.48775344855382,2.604166666666667
7,disgust,2,2,1,9,M,dataset/Audios/Actor_09/03-01-07-02-02-01-09.wav,Severe_Stress,-38.679901123046875,24014.431640625,95.16557023646564,2.604166666666667
7,disgust,2,2,2,9,M,dataset/Audios/Actor_09/03-01-07-02-02-02-09.wav,Severe_Stress,-39.50397872924805,25666.8046875,104.98464168400548,2.232142857142857
8,surprised,1,1,1,9,M,dataset/Audios/Actor_09/03-01-08-01-01-01-09.wav,Mild_Stress,-40.49490737915039,38117.6875,89.83033120533598,3.0737704918032787
8,surprised,1,1,2,9,M,dataset/Audios/Actor_09/03-01-08-01-01-02-09.wav,Mild_Stress,-34.72966766357422,26217.146484375,103.18106837793296,3.98936170212766
8,surprised,1,2,1,9,M,dataset/Audios/Actor_09/03-01-08-01-02-01-09.wav,Mild_Stress,-38.19794845581055,34439.5625,65.0,2.568493150684932
8,surprised,1,2,2,9,M,dataset/Audios/Actor_09/03-01-08-01-02-02-09.wav,Mild_Stress,-34.863651275634766,23242.02734375,97.3899599969843,3.826530612244898
8,surprised,2,1,1,9,M,dataset/Audios/Actor_09/03-01-08-02-01-01-09.wav,Mild_Stress,-31.914974212646484,16913.138671875,225.0395058615972,4.166666666666667
8,surprised,2,1,2,9,M,dataset/Audios/Actor_09/03-01-08-02-01-02-09.wav,Mild_Stress,-38.49409103393555,32747.04296875,106.81974089615274,2.568493150684932
8,surprised,2,2,1,9,M,dataset/Audios/Actor_09/03-01-08-02-02-01-09.wav,Mild_Stress,-34.51328659057617,21730.1640625,211.1856230526212,3.98936170212766
8,surprised,2,2,2,9,M,dataset/Audios/Actor_09/03-01-08-02-02-02-09.wav,Mild_Stress,-33.55027770996094,21261.275390625,107.74973392930497,3.75
1,neutral,1,1,1,10,F,dataset/Audios/Actor_10/03-01-01-01-01-01-10.wav,Healthy,-34.946475982666016,11376.78515625,230.29955496661373,3.605769230769231
1,neutral,1,1,2,10,F,dataset/Audios/Actor_10/03-01-01-01-01-02-10.wav,Healthy,-34.42008590698242,11822.2236328125,199.33268480704808,3.0737704918032787
1,neutral,1,2,1,10,F,dataset/Audios/Actor_10/03-01-01-01-02-01-10.wav,Healthy,-35.33306884765625,11576.9365234375,239.8022103323442,3.289473684210526
1,neutral,1,2,2,10,F,dataset/Audios/Actor_10/03-01-01-01-02-02-10.wav,Healthy,-34.11491012573242,13250.4970703125,211.1856230526212,3.537735849056604
2,calm,1,1,1,10,F,dataset/Audios/Actor_10/03-01-02-01-01-01-10.wav,Healthy,-34.333614349365234,12653.7890625,226.9987427112612,3.125
2,calm,1,1,2,10,F,dataset/Audios/Actor_10/03-01-02-01-01-02-10.wav,Healthy,-32.54404830932617,12095.2314453125,192.54268179725335,3.605769230769231
2,calm,1,2,1,10,F,dataset/Audios/Actor_10/03-01-02-01-02-01-10.wav,Healthy,-36.01396179199219,12085.7626953125,232.97550689710764,3.409090909090909
2,calm,1,2,2,10,F,dataset/Audios/Actor_10/03-01-02-01-02-02-10.wav,Healthy,-34.62141418457031,10807.3876953125,228.9731271349986,3.3482142857142856
2,calm,2,1,1,10,F,dataset/Audios/Actor_10/03-01-02-02-01-01-10.wav,Healthy,-35.73119354248047,12798.783203125,226.34314645699223,3.232758620689655
2,calm,2,1,2,10,F,dataset/Audios/Actor_10/03-01-02-02-01-02-10.wav,Healthy,-36.22016906738281,13171.896484375,235.68255189130872,3.125
2,calm,2,2,1,10,F,dataset/Audios/Actor_10/03-01-02-02-02-01-10.wav,Healthy,-36.00808334350586,13466.2109375,235.68255189130872,3.0737704918032787
2,calm,2,2,2,10,F,dataset/Audios/Actor_10/03-01-02-02-02-02-10.wav,Healthy,-36.00343704223633,14841.6455078125,207.55758045272896,3.024193548387097
3,happy,1,1,1,10,F,dataset/Audios/Actor_10/03-01-03-01-01-01-10.wav,Healthy,-31.970781326293945,8301.67578125,235.68255189130872,3.826530612244898
3,happy,1,1,2,10,F,dataset/Audios/Actor_10/03-01-03-01-01-02-10.wav,Healthy,-32.59302520751953,8572.9033203125,303.8820846259238,3.75
3,happy,1,2,1,10,F,dataset/Audios/Actor_10/03-01-03-01-02-01-10.wav,Healthy,-37.3928108215332,8253.5478515625,318.2592305120159,4.464285714285714
3,happy,1,2,2,10,F,dataset/Audios/Actor_10/03-01-03-01-02-02-10.wav,Healthy,-33.806243896484375,7890.77490234375,286.82649376257405,4.166666666666667
3,happy,2,1,1,10,F,dataset/Audios/Actor_10/03-01-03-02-01-01-10.wav,Healthy,-32.60895919799805,3939.3984375,371.96794243316714,3.125
3,happy,2,1,2,10,F,dataset/Audios/Actor_10/03-01-03-02-01-02-10.wav,Healthy,-30.453683853149418,3943.7744140625,228.9731271349986,3.90625
3,happy,2,2,1,10,F,dataset/Audios/Actor_10/03-01-03-02-02-01-10.wav,Healthy,-28.21390914916992,3293.436767578125,239.8022103323442,3.4722222222222223
3,happy,2,2,2,10,F,dataset/Audios/Actor_10/03-01-03-02-02-02-10.wav,Healthy,-30.145002365112305,3953.958251953125,356.1992075476231,2.9296875
4,sad,1,1,1,10,F,dataset/Audios/Actor_10/03-01-04-01-01-01-10.wav,Mild_Stress,-36.553470611572266,15652.2802734375,202.2328889009313,3.98936170212766
4,sad,1,1,2,10,F,dataset/Audios/Actor_10/03-01-04-01-01-02-10.wav,Mild_Stress,-35.05293273925781,14511.955078125,188.14813958544548,3.75
4,sad,1,2,1,10,F,dataset/Audios/Actor_10/03-01-04-01-02-01-10.wav,Mild_Stress,-36.016395568847656,15800.0361328125,211.1856230526212,3.605769230769231
4,sad,1,2,2,10,F,dataset/Audios/Actor_10/03-01-04-01-02-02-10.wav,Mild_Stress,-36.02009963989258,16591.7265625,189.78302712120785,3.0737704918032787
4,sad,2,1,1,10,F,dataset/Audios/Actor_10/03-01-04-02-01-01-10.wav,Mild_Stress,-32.00690460205078,11150.34765625,237.0478470251364,3.0737704918032787
4,sad,2,1,2,10,F,dataset/Audios/Actor_10/03-01-04-02-01-02-10.wav,Mild_Stress,-34.175392150878906,12920.7060546875,230.3033969257434,3.4722222222222223
4,sad,2,2,1,10,F,dataset/Audios/Actor_10/03-01-04-02-02-01-10.wav,Mild_Stress,-33.80752182006836,14597.6826171875,194.21899509995995,3.409090909090909
4,sad,2,2,2,10,F,dataset/Audios/Actor_10/03-01-04-02-02-02-10.wav,Mild_Stress,-35.58768081665039,14555.8388671875,197.04315364635175,3.6764705882352944
5,angry,1,1,1,10,F,dataset/Audios/Actor_10/03-01-05-01-01-01-10.wav,Moderate_Stress,-31.980337142944336,11460.267578125,187.60318313432788,3.0737704918032787
5,angry,1,1,2,10,F,dataset/Audios/Actor_10/03-01-05-01-01-02-10.wav,Moderate_Stress,-29.547096252441406,7702.9443359375,214.87708272009507,2.9296875
5,angry,1,2,1,10,F,dataset/Audios/Actor_10/03-01-05-01-02-01-10.wav,Moderate_Stress,-31.32849884033203,9313.814453125,201.6488190383855,2.7173913043478257
5,angry,1,2,2,10,F,dataset/Audios/Actor_10/03-01-05-01-02-02-10.wav,Moderate_Stress,-30.447935104370117,9404.8759765625,201.6488190383855,2.7173913043478257
5,angry,2,1,1,10,F,dataset/Audios/Actor_10/03-01-05-02-01-01-10.wav,Moderate_Stress,-25.161231994628903,4019.45751953125,275.4604045334168,2.7573529411764706
5,angry,2,1,2,10,F,dataset/Audios/Actor_10/03-01-05-02-01-02-10.wav,Moderate_Stress,-28.860029220581055,4114.115234375,307.41815276722286,2.435064935064935
5,angry,2,2,1,10,F,dataset/Audios/Actor_10/03-01-05-02-02-01-10.wav,Moderate_Stress,-26.854001998901367,3932.998291015625,325.6927540422733,3.232758620689655
5,angry,2,2,2,10,F,dataset/Audios/Actor_10/03-01-05-02-02-02-10.wav,Moderate_Stress,-29.209199905395508,4130.3876953125,280.2753675911423,2.7173913043478257
6,fearful,1,1,1,10,F,dataset/Audios/Actor_10/03-01-06-01-01-01-10.wav,Moderate_Stress,-32.95703125,9804.8251953125,266.0772119191614,4.076086956521739
6,fearful,1,1,2,10,F,dataset/Audios/Actor_10/03-01-06-01-01-02-10.wav,Moderate_Stress,-32.815921783447266,12457.9033203125,217.37383415501247,4.166666666666667
6,fearful,1,2,1,10,F,dataset/Audios/Actor_10/03-01-06-01-02-01-10.wav,Moderate_Stress,-38.255226135253906,12957.21875,264.5447199466984,3.605769230769231
6,fearful,1,2,2,10,F,dataset/Audios/Actor_10/03-01-06-01-02-02-10.wav,Moderate_Stress,-34.054969787597656,12828.1123046875,225.0395058615972,3.826530612244898
6,fearful,2,1,1,10,F,dataset/Audios/Actor_10/03-01-06-02-01-01-10.wav,Moderate_Stress,-31.61708641052246,5468.7451171875,310.98499165172495,3.90625
6,fearful,2,1,2,10,F,dataset/Audios/Actor_10/03-01-06-02-01-02-10.wav,Moderate_Stress,-33.95561981201172,6466.11376953125,331.3857631030082,3.537735849056604
6,fearful,2,2,1,10,F,dataset/Audios/Actor_10/03-01-06-02-02-01-10.wav,Moderate_Stress,-33.804405212402344,6522.35107421875,327.579472972667,3.1779661016949152
6,fearful,2,2,2,10,F,dataset/Audios/Actor_10/03-01-06-02-02-02-10.wav,Moderate_Stress,-37.19794464111328,10282.7607421875,286.82649376257405,3.0737704918032787
7,disgust,1,1,1,10,F,dataset/Audios/Actor_10/03-01-07-01-01-01-10.wav,Severe_Stress,-34.799766540527344,13297.43359375,188.14500086724917,3.3482142857142856
7,disgust,1,1,2,10,F,dataset/Audios/Actor_10/03-01-07-01-01-02-10.wav,Severe_Stress,-36.21400833129883,15007.451171875,197.6138833348004,2.604166666666667
7,disgust,1,2,1,10,F,dataset/Audios/Actor_10/03-01-07-01-02-01-10.wav,Severe_Stress,-33.37079620361328,14655.9970703125,173.02945377305917,3.024193548387097
7,disgust,1,2,2,10,F,dataset/Audios/Actor_10/03-01-07-01-02-02-10.wav,Severe_Stress,-33.62195587158203,11733.2685546875,230.989729622173,2.533783783783784
7,disgust,2,1,1,10,F,dataset/Audios/Actor_10/03-01-07-02-01-01-10.wav,Severe_Stress,-32.548343658447266,8169.3203125,255.5333556217653,2.205882352941176
7,disgust,2,1,2,10,F,dataset/Audios/Actor_10/03-01-07-02-01-02-10.wav,Severe_Stress,-33.09809875488281,7413.0810546875,252.59830469993753,2.259036144578313
7,disgust,2,2,1,10,F,dataset/Audios/Actor_10/03-01-07-02-02-01-10.wav,Severe_Stress,-34.576332092285156,8445.0419921875,266.8478967232346,2.604166666666667
7,disgust,2,2,2,10,F,dataset/Audios/Actor_10/03-01-07-02-02-02-10.wav,Severe_Stress,-35.31569290161133,7776.74658203125,280.2753675911423,2.0604395604395607
8,surprised,1,1,1,10,F,dataset/Audios/Actor_10/03-01-08-01-01-01-10.wav,Mild_Stress,-31.42200469970703,9183.7509765625,239.8022103323442,4.573170731707317
8,surprised,1,1,2,10,F,dataset/Audios/Actor_10/03-01-08-01-01-02-10.wav,Mild_Stress,-30.245229721069336,10770.3828125,230.96661084155096,3.98936170212766
8,surprised,1,2,1,10,F,dataset/Audios/Actor_10/03-01-08-01-02-01-10.wav,Mild_Stress,-29.837799072265625,7128.81201171875,266.8478967232346,3.75
8,surprised,1,2,2,10,F,dataset/Audios/Actor_10/03-01-08-01-02-02-10.wav,Mild_Stress,-32.31647872924805,11137.1884765625,244.70060021586875,3.75
8,surprised,2,1,1,10,F,dataset/Audios/Actor_10/03-01-08-02-01-01-10.wav,Mild_Stress,-28.73612403869629,6489.5126953125,289.3236599107488,3.75
8,surprised,2,1,2,10,F,dataset/Audios/Actor_10/03-01-08-02-01-02-10.wav,Mild_Stress,-32.94135665893555,5821.9248046875,339.1315381390467,4.166666666666667
8,surprised,2,2,1,10,F,dataset/Audios/Actor_10/03-01-08-02-02-01-10.wav,Mild_Stress,-30.70633316040039,5743.66259765625,357.22794833910325,3.537735849056604
8,surprised,2,2,2,10,F,dataset/Audios/Actor_10/03-01-08-02-02-02-10.wav,Mild_Stress,-27.49455451965332,5344.7021484375,297.80149026001493,3.826530612244898
1,neutral,1,1,1,11,M,dataset/Audios/Actor_11/03-01-01-01-01-01-11.wav,Healthy,-31.417675018310547,22131.7109375,111.2273533387383,4.464285714285714
1,neutral,1,1,2,11,M,dataset/Audios/Actor_11/03-01-01-01-01-02-11.wav,Healthy,-31.338340759277344,19170.84375,127.03079589645196,4.464285714285714
1,neutral,1,2,1,11,M,dataset/Audios/Actor_11/03-01-01-01-02-01-11.wav,Healthy,-31.938844680786133,20391.95703125,115.81683335824412,4.261363636363637
1,neutral,1,2,2,11,M,dataset/Audios/Actor_11/03-01-01-01-02-02-11.wav,Healthy,-37.18424224853515,31659.25,109.6331661025356,2.7173913043478257
2,calm,1,1,1,11,M,dataset/Audios/Actor_11/03-01-02-01-01-01-11.wav,Healthy,-34.703678131103516,28194.939453125,97.3899599969843,3.289473684210526
2,calm,1,1,2,11,M,dataset/Audios/Actor_11/03-01-02-01-01-02-11.wav,Healthy,-39.021942138671875,35288.9296875,94.901011799665,2.259036144578313
2,calm,1,2,1,11,M,dataset/Audios/Actor_11/03-01-02-01-02-01-11.wav,Healthy,-31.20418357849121,21212.1953125,100.82440951919276,3.826530612244898
2,calm,1,2,2,11,M,dataset/Audios/Actor_11/03-01-02-01-02-02-11.wav,Healthy,-35.26563262939453,27379.232421875,99.09395961334997,2.7173913043478257
2,calm,2,1,1,11,M,dataset/Audios/Actor_11/03-01-02-02-01-01-11.wav,Healthy,-32.758304595947266,26301.0625,89.82433719790544,2.8846153846153846
2,calm,2,1,2,11,M,dataset/Audios/Actor_11/03-01-02-02-01-02-11.wav,Healthy,-41.355010986328125,35308.32421875,112.5197529307986,2.232142857142857
2,calm,2,2,1,11,M,dataset/Audios/Actor_11/03-01-02-02-02-01-11.wav,Healthy,-35.863826751708984,27409.369140625,105.5928115263106,2.6785714285714284
2,calm,2,2,2,11,M,dataset/Audios/Actor_11/03-01-02-02-02-02-11.wav,Healthy,-37.16598892211914,30382.4765625,112.849428162264,2.4038461538461537
3,happy,1,1,1,11,M,dataset/Audios/Actor_11/03-01-03-01-01-01-11.wav,Healthy,-32.22079849243164,16597.83203125,164.73856077731807,4.934210526315789
3,happy,1,1,2,11,M,dataset/Audios/Actor_11/03-01-03-01-01-02-11.wav,Healthy,-30.45001983642578,17044.587890625,133.03860595958074,4.166666666666667
3,happy,1,2,1,11,M,dataset/Audios/Actor_11/03-01-03-01-02-01-11.wav,Healthy,-31.44395637512207,15756.9541015625,128.5068226458765,4.573170731707317
3,happy,1,2,2,11,M,dataset/Audios/Actor_11/03-01-03-01-02-02-11.wav,Healthy,-29.69037437438965,15148.015625,137.4298036668253,4.36046511627907
3,happy,2,1,1,11,M,dataset/Audios/Actor_11/03-01-03-02-01-01-11.wav,Healthy,-23.179643630981445,9382.4658203125,195.91153682016017,2.798507462686567
3,happy,2,1,2,11,M,dataset/Audios/Actor_11/03-01-03-02-01-02-11.wav,Healthy,-22.203266143798828,7961.81201171875,207.55758045272896,3.409090909090909
3,happy,2,2,1,11,M,dataset/Audios/Actor_11/03-01-03-02-02-01-11.wav,Healthy,-29.603330612182617,8319.8037109375,201.6488190383855,3.0737704918032787
3,happy,2,2,2,11,M,dataset/Audios/Actor_11/03-01-03-02-02-02-11.wav,Healthy,-27.46279525756836,9217.8310546875,181.73609144327253,3.826530612244898
4,sad,1,1,1,11,M,dataset/Audios/Actor_11/03-01-04-01-01-01-11.wav,Mild_Stress,-32.28377151489258,19012.146484375,123.77607175262534,3.98936170212766
4,sad,1,1,2,11,M,dataset/Audios/Actor_11/03-01-04-01-01-02-11.wav,Mild_Stress,-32.51749801635742,25777.853515625,106.81974089615274,2.8846153846153846
4,sad,1,2,1,11,M,dataset/Audios/Actor_11/03-01-04-01-02-01-11.wav,Mild_Stress,-32.918983459472656,21461.658203125,112.5197529307986,3.4722222222222223
4,sad,1,2,2,11,M,dataset/Audios/Actor_11/03-01-04-01-02-02-11.wav,Mild_Stress,-30.96097946166992,19461.310546875,113.82716948276509,3.826530612244898
4,sad,2,1,1,11,M,dataset/Audios/Actor_11/03-01-04-02-01-01-11.wav,Mild_Stress,-29.845815658569336,13072.064453125,182.78887791090543,3.98936170212766
4,sad,2,1,2,11,M,dataset/Audios/Actor_11/03-01-04-02-01-02-11.wav,Mild_Stress,-30.348644256591797,13797.2001953125,183.850830138276,2.7573529411764706
4,sad,2,2,1,11,M,dataset/Audios/Actor_11/03-01-04-02-02-01-11.wav,Mild_Stress,-31.99089813232422,11015.0791015625,185.98397121658357,3.98936170212766
4,sad,2,2,2,11,M,dataset/Audios/Actor_11/03-01-04-02-02-02-11.wav,Mild_Stress,-33.96158218383789,14676.6337890625,194.7799199939686,2.9761904761904763
5,angry,1,1,1,11,M,dataset/Audios/Actor_11/03-01-05-01-01-01-11.wav,Moderate_Stress,-25.147008895874023,10005.83203125,173.55523563721005,3.4722222222222223
5,angry,1,1,2,11,M,dataset/Audios/Actor_11/03-01-05-01-01-02-11.wav,Moderate_Stress,-25.689598083496097,12824.9794921875,143.41324688128702,3.605769230769231
5,angry,1,2,1,11,M,dataset/Audios/Actor_11/03-01-05-01-02-01-11.wav,Moderate_Stress,-27.133358001708984,8777.7783203125,169.56576906952336,3.75
5,angry,1,2,2,11,M,dataset/Audios/Actor_11/03-01-05-01-02-02-11.wav,Moderate_Stress,-27.656137466430664,10829.955078125,163.7897364863335,3.125
5,angry,2,1,1,11,M,dataset/Audios/Actor_11/03-01-05-02-01-01-11.wav,Moderate_Stress,-19.85247039794922,5281.986328125,203.99186545315516,3.605769230769231
5,angry,2,1,2,11,M,dataset/Audios/Actor_11/03-01-05-02-01-02-11.wav,Moderate_Stress,-19.723669052124023,3361.9296875,285.17449472060275,2.9296875
5,angry,2,2,1,11,M,dataset/Audios/Actor_11/03-01-05-02-02-01-11.wav,Moderate_Stress,-16.544212341308594,3617.231689453125,230.29955496661373,2.9296875
5,angry,2,2,2,11,M,dataset/Audios/Actor_11/03-01-05-02-02-02-11.wav,Moderate_Stress,-20.17478370666504,2489.50146484375,325.6927540422733,3.232758620689655
6,fearful,1,1,1,11,M,dataset/Audios/Actor_11/03-01-06-01-01-01-11.wav,Moderate_Stress,-28.055618286132812,14625.3017578125,140.9494931391844,3.75
6,fearful,1,1,2,11,M,dataset/Audios/Actor_11/03-01-06-01-01-02-11.wav,Moderate_Stress,-27.37778091430664,13328.02734375,150.19835622706682,3.605769230769231
6,fearful,1,2,1,11,M,dataset/Audios/Actor_11/03-01-06-01-02-01-11.wav,Moderate_Stress,-28.344562530517575,12491.4775390625,163.7897364863335,4.36046511627907
6,fearful,1,2,2,11,M,dataset/Audios/Actor_11/03-01-06-01-02-02-11.wav,Moderate_Stress,-28.039175033569336,12810.96484375,150.6308884489573,4.36046511627907
6,fearful,2,1,1,11,M,dataset/Audios/Actor_11/03-01-06-02-01-01-11.wav,Moderate_Stress,-23.402118682861328,5750.03759765625,218.63306796596575,4.36046511627907
6,fearful,2,1,2,11,M,dataset/Audios/Actor_11/03-01-06-02-01-02-11.wav,Moderate_Stress,-22.058311462402344,5112.36474609375,257.013645291753,4.36046511627907
6,fearful,2,2,1,11,M,dataset/Audios/Actor_11/03-01-06-02-02-01-11.wav,Moderate_Stress,-24.85784912109375,4204.91650390625,260.75308233882095,4.8076923076923075
6,fearful,2,2,2,11,M,dataset/Audios/Actor_11/03-01-06-02-02-02-11.wav,Moderate_Stress,-23.73707389831543,6231.7236328125,269.1733705931788,3.90625
7,disgust,1,1,1,11,M,dataset/Audios/Actor_11/03-01-07-01-01-01-11.wav,Severe_Stress,-30.407535552978516,16405.845703125,145.9200662802185,3.232758620689655
7,disgust,1,1,2,11,M,dataset/Audios/Actor_11/03-01-07-01-01-02-11.wav,Severe_Stress,-27.267658233642575,14675.3369140625,156.8462431445916,3.409090909090909
7,disgust,1,2,1,11,M,dataset/Audios/Actor_11/03-01-07-01-02-01-11.wav,Severe_Stress,-29.067365646362305,15220.5166015625,136.93693467412865,3.826530612244898
7,disgust,1,2,2,11,M,dataset/Audios/Actor_11/03-01-07-01-02-02-11.wav,Severe_Stress,-30.110639572143555,16634.5078125,143.0002471207942,3.0737704918032787
7,disgust,2,1,1,11,M,dataset/Audios/Actor_11/03-01-07-02-01-01-11.wav,Severe_Stress,-25.10264587402344,11923.4833984375,158.21045677717683,3.0737704918032787
7,disgust,2,1,2,11,M,dataset/Audios/Actor_11/03-01-07-02-01-02-11.wav,Severe_Stress,-31.26871681213379,19996.82421875,145.07962854192905,2.1098437396980287
7,disgust,2,2,1,11,M,dataset/Audios/Actor_11/03-01-07-02-02-01-11.wav,Severe_Stress,-29.773611068725582,14293.1689453125,145.07962854192905,2.8846153846153846
7,disgust,2,2,2,11,M,dataset/Audios/Actor_11/03-01-07-02-02-02-11.wav,Severe_Stress,-27.97429084777832,12583.9326171875,148.4707041104003,2.9761904761904763
8,surprised,1,1,1,11,M,dataset/Audios/Actor_11/03-01-08-01-01-01-11.wav,Mild_Stress,-33.660003662109375,15868.8623046875,237.0478470251364,4.934210526315789
8,surprised,1,1,2,11,M,dataset/Audios/Actor_11/03-01-08-01-01-02-11.wav,Mild_Stress,-34.073978424072266,13504.78515625,280.2753675911423,4.8076923076923075
8,surprised,1,2,1,11,M,dataset/Audios/Actor_11/03-01-08-01-02-01-11.wav,Mild_Stress,-27.55599594116211,9911.8095703125,214.87708272009507,4.6875
8,surprised,1,2,2,11,M,dataset/Audios/Actor_11/03-01-08-01-02-02-11.wav,Mild_Stress,-30.95170783996582,11136.4736328125,252.59830469993753,5.208333333333334
8,surprised,2,1,1,11,M,dataset/Audios/Actor_11/03-01-08-02-01-01-11.wav,Mild_Stress,-32.0665397644043,10654.3759765625,257.013645291753,5.0675675675675675
8,surprised,2,1,2,11,M,dataset/Audios/Actor_11/03-01-08-02-01-02-11.wav,Mild_Stress,-27.881757736206055,8547.400390625,277.05613042340593,3.98936170212766
8,surprised,2,2,1,11,M,dataset/Audios/Actor_11/03-01-08-02-02-01-11.wav,Mild_Stress,-29.6441593170166,7656.54638671875,260.7617823355311,5.0675675675675675
8,surprised,2,2,2,11,M,dataset/Audios/Actor_11/03-01-08-02-02-02-11.wav,Mild_Stress,-28.86195373535156,7842.65673828125,275.4604045334168,5.0675675675675675
